Max,Generations,Min,Avg,Std,Available
8.800000000000000000e+01,3.870000000000000000e+02,8.600000000000000000e+01,8.656999999999999318e+01,8.515279999999999516e-01,8.900000000000000000e+01
8.800000000000000000e+01,3.880000000000000000e+02,8.600000000000000000e+01,8.667000000000000171e+01,8.837990000000000013e-01,8.900000000000000000e+01
8.800000000000000000e+01,3.890000000000000000e+02,8.600000000000000000e+01,8.679000000000000625e+01,9.087899999999999867e-01,8.900000000000000000e+01
8.800000000000000000e+01,3.900000000000000000e+02,8.600000000000000000e+01,8.690999999999999659e+01,9.175510000000000055e-01,8.900000000000000000e+01
8.800000000000000000e+01,3.910000000000000000e+02,8.600000000000000000e+01,8.706000000000000227e+01,9.035490000000000466e-01,8.900000000000000000e+01
8.800000000000000000e+01,3.920000000000000000e+02,8.600000000000000000e+01,8.723999999999999488e+01,8.616260000000000030e-01,8.900000000000000000e+01
8.800000000000000000e+01,3.930000000000000000e+02,8.600000000000000000e+01,8.745000000000000284e+01,7.664860000000000007e-01,8.900000000000000000e+01
8.800000000000000000e+01,3.940000000000000000e+02,8.600000000000000000e+01,8.754000000000000625e+01,6.988560000000000327e-01,8.900000000000000000e+01
8.800000000000000000e+01,3.950000000000000000e+02,8.700000000000000000e+01,8.781999999999999318e+01,3.841870000000000007e-01,8.900000000000000000e+01
8.800000000000000000e+01,3.960000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,3.970000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,3.980000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,3.990000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.000000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.010000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.020000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.030000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.040000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.050000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.060000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.070000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.080000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.090000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.100000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.110000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.120000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.130000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.140000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.150000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.160000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.170000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.180000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.190000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.200000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.210000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.220000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.230000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.240000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.250000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.260000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.270000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.280000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.290000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.300000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.310000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.320000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.330000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.340000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.350000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.360000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.370000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.380000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.390000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.400000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,4.410000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.900000000000000000e+01,4.420000000000000000e+02,8.800000000000000000e+01,8.801000000000000512e+01,9.949869999999999548e-02,8.900000000000000000e+01
